,statsbomb_xg,goal,player_shot,team,location_x,location_y,shot_distance,shot_angle,bodypart,technique,first_time,state_of_play,assist,assist_state_of_play
161,0.03014012,False,So-yun Ji,Chelsea FCW,97.0,32.0,24.35159132377184,70.82,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
162,0.033889998000000005,False,Drew Spence,Chelsea FCW,100.0,44.0,20.396078054371138,101.31,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
163,0.013980746,False,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,80.0,52.0,41.7612260356422,106.7,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
164,0.092044994,False,Erin Cuthbert,Chelsea FCW,113.0,52.0,13.892443989449804,149.74,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
165,0.13275452,False,Bethany England,Chelsea FCW,104.0,46.0,17.08800749063506,110.56,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
166,0.1278413,False,Francesca Kirby,Chelsea FCW,109.0,35.0,12.083045973594572,65.56,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
167,0.06025904,True,Magdalena Ericsson,Chelsea FCW,111.0,37.0,9.486832980505136,71.57,Left Foot,Volley,False,Open Play Shot,Low Pass,Set Piece - Corner
168,0.022268176,False,Erin Cuthbert,Chelsea FCW,94.0,42.0,26.0768096208106,94.4,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
169,0.05727053,False,Drew Spence,Chelsea FCW,111.0,44.0,9.848857801796104,113.96,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
170,0.041738696000000006,False,Drew Spence,Chelsea FCW,100.0,50.0,22.36067977499789,116.57,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
171,0.13883889,False,Francesca Kirby,Chelsea FCW,101.0,41.0,19.02629759044045,93.01,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
172,0.014616328,False,Rinsola Babajide,Liverpool WFC,98.0,39.0,22.02271554554524,87.4,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
173,0.016917458,False,Rinsola Babajide,Liverpool WFC,94.0,48.0,27.202941017470888,107.1,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
174,0.052219883,False,Jessica Anne Clarke,Liverpool WFC,108.0,52.0,16.97056274847714,135.0,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
175,0.027119834,False,Erin Cuthbert,Chelsea FCW,106.0,59.0,23.60084744241189,143.62,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
176,0.049502593,False,Rhiannon Roberts,Liverpool WFC,113.0,33.0,9.899494936611664,45.0,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
177,0.020708535,False,Erin Cuthbert,Chelsea FCW,95.0,28.0,27.73084924772409,64.36,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
178,0.11053698,False,Magdalena Ericsson,Chelsea FCW,114.0,43.0,6.708203932499369,116.57,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
179,0.026721235000000003,False,So-yun Ji,Chelsea FCW,98.0,43.0,22.203603311174522,97.77,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
180,0.049563218000000006,False,Magdalena Ericsson,Chelsea FCW,113.0,46.0,9.219544457292887,130.6,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
181,0.033962797,False,Erin Cuthbert,Chelsea FCW,96.0,52.0,26.83281572999748,116.57,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
182,0.27834050000000005,False,Bethany England,Chelsea FCW,117.0,42.0,3.6055512754639887,123.69,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
183,0.013202988999999998,False,Laura Coombs,Liverpool WFC,86.0,49.0,35.17101079013795,104.83,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
184,0.22021216,False,Bethany England,Chelsea FCW,115.0,45.0,7.071067811865476,135.0,Right Foot,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
185,0.017089346000000002,False,Erin Cuthbert,Liverpool WFC,90.0,53.0,32.69556544854363,113.43,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
186,0.2413321,False,Kerys Harrop,Birmingham City WFC,113.6,36.9,7.1112586790244166,64.16,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Free Kick
187,0.17631329999999998,False,Ellen White,Birmingham City WFC,113.3,38.5,6.865857557508751,77.38,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
188,0.11190517,False,Olivia Fergusson,Yeovil Town LFC,103.8,35.0,16.954055562018194,72.85,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Goal Kick
189,0.21140493,False,Ellen White,Birmingham City WFC,104.1,40.0,15.900000000000004,90.0,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
190,0.14098799,False,Ellen White,Birmingham City WFC,102.3,48.9,19.81161275615895,116.69,Right Foot,Normal Shot,True,Open Play Shot,High Pass,Open Play Assist
191,0.028644271000000002,False,Lucy Staniforth,Birmingham City WFC,91.1,40.4,28.90276803352925,90.79,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
192,0.022494469000000003,False,Lucy Staniforth,Birmingham City WFC,98.3,24.0,26.96089761117015,53.6,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
193,0.024891946,False,Charlie Wellings,Birmingham City WFC,90.9,43.2,29.275416307885354,96.28,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
194,0.031019244,False,Ellen White,Birmingham City WFC,108.5,39.4,11.515641536623134,87.01,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
195,0.060591325,False,Claudia Walker,Birmingham City WFC,96.6,36.5,23.66030430911657,81.49,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
196,0.014557679,False,Claudia Walker,Birmingham City WFC,87.7,30.0,33.812571626541505,72.8,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
197,0.41003057,False,Claudia Walker,Birmingham City WFC,111.9,42.0,8.343260753446456,103.87,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play Assist
198,0.14629795,True,Charlie Wellings,Birmingham City WFC,107.6,50.4,16.183942659315132,129.99,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
199,0.041964147,False,Ellen White,Birmingham City WFC,111.8,55.1,17.18284027743959,151.5,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
200,0.036961954000000005,False,Emily Donovan,Yeovil Town LFC,94.6,40.2,25.400787389370443,90.45,Left Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Free Kick
201,0.018958658,False,Chloe Arthur,Birmingham City WFC,92.4,41.7,27.65230550966772,93.52,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
202,0.019287487,False,Chloe Arthur,Birmingham City WFC,110.0,34.7,11.317685275708985,62.08,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
203,0.10460593,False,Lucy Staniforth,Birmingham City WFC,111.2,40.8,8.836288813749807,95.19,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
204,0.2914876,False,Ellen White,Birmingham City WFC,114.6,37.0,6.177378084592205,60.95,Right Foot,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
205,0.032338675000000004,False,Lucy Staniforth,Birmingham City WFC,94.1,47.2,26.88215021161812,105.54,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Goal Kick
206,0.08437256500000001,False,Emma Follis,Birmingham City WFC,107.7,49.6,15.60288434873501,127.97,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
207,0.028516332000000002,False,Olivia Fergusson,Yeovil Town LFC,104.0,51.6,19.762590923257,125.94,Right Foot,Half Volley,True,Open Play Shot,High Pass,Set Piece - Throw In
208,0.033778228,False,Olivia Fergusson,Yeovil Town LFC,105.1,59.6,24.62051989702899,142.76,Right Foot,Normal Shot,True,Open Play Shot,Low Pass,Open Play Assist
209,0.07248433,False,Charlie Wellings,Birmingham City WFC,105.7,27.8,18.79707424042369,49.53,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
210,0.19052117,False,Vivianne Miedema,Arsenal WFC,110.0,44.0,10.77032961426901,111.8,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
211,0.029230652000000006,False,Lia Wälti,Arsenal WFC,99.0,27.0,24.698178070456933,58.24,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
212,0.25933337,False,Vivianne Miedema,Arsenal WFC,112.0,44.0,8.94427190999916,116.57,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
213,0.14438163,False,Danielle van de Donk,Arsenal WFC,115.0,40.0,5.0,90.0,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
214,0.22215576,False,Vivianne Miedema,Arsenal WFC,115.0,34.0,7.810249675906653,39.81,Left Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
215,0.29983103,True,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,109.0,32.0,13.601470508735444,53.97,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
216,0.5452364000000001,False,Victoria Williams,Brighton & Hove Albion WFC,114.0,48.0,10.0,143.13,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
217,0.03075401,False,Katie McCabe,Arsenal WFC,107.0,57.0,21.40093455903269,142.59,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
218,0.06288028500000001,False,Vivianne Miedema,Arsenal WFC,105.0,30.0,18.027756377319946,56.31,Right Foot,Normal Shot,False,Open Play Shot,Cut Back,Set Piece - Free Kick
219,0.05706929400000001,False,Katie McCabe,Arsenal WFC,102.0,40.0,18.0,90.0,Left Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
220,0.13056341,False,Vivianne Miedema,Arsenal WFC,114.0,36.0,7.211102550927977,56.31,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
221,0.008820934,False,Kayleigh Green,Brighton & Hove Albion WFC,93.0,28.0,29.546573405388315,66.04,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
222,0.4555457000000001,True,Vivianne Miedema,Brighton & Hove Albion WFC,112.0,52.0,14.422205101855955,146.31,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
223,0.15960397,False,Vivianne Miedema,Arsenal WFC,107.0,34.0,14.31782106327635,65.22,Right Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
224,0.050431054,False,Katie McCabe,Arsenal WFC,114.0,29.0,12.529964086141668,28.61,Left Foot,Volley,False,Open Play Shot,Unassisted,No Assist
225,0.018472936000000002,False,Dominique Johanna Anna Bloodworth,Arsenal WFC,89.0,40.0,31.0,90.0,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
226,0.016916435,False,Katie McCabe,Arsenal WFC,92.0,37.0,28.16025568065745,83.88,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
227,0.10246975,False,Dominique Johanna Anna Bloodworth,Arsenal WFC,111.0,45.0,10.295630140987,119.05,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
228,0.16548268,True,Dominique Johanna Anna Bloodworth,Arsenal WFC,112.0,36.0,8.94427190999916,63.43,Left Foot,Normal Shot,True,Open Play Shot,Cross,Set Piece - Throw In
229,0.020042518,False,Vivianne Miedema,Arsenal WFC,115.0,24.0,16.76305461424021,17.35,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
230,0.103568085,False,Bethany Mead,Arsenal WFC,109.0,29.0,15.556349186104045,45.0,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play - Keeper
231,0.20110667,True,Danielle van de Donk,Arsenal WFC,115.0,42.0,5.385164807134505,111.8,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
232,0.04737209,False,Vivianne Miedema,Arsenal WFC,103.0,40.0,17.0,90.0,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
233,0.05225258,False,Lisa Evans,Arsenal WFC,109.0,55.0,18.60107523773827,143.75,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
234,0.034726903,False,Dominique Johanna Anna Bloodworth,Arsenal WFC,89.0,48.0,32.01562118716424,104.47,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
235,0.031102736000000002,False,Lisa Evans,Arsenal WFC,107.0,53.0,18.384776310850235,135.0,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
236,0.019407181000000003,False,Bethany Mead,Arsenal WFC,103.0,57.0,24.041630560342607,135.0,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
237,0.024435056,False,Leah Williamson,Arsenal WFC,110.0,54.0,17.204650534085253,144.46,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
238,0.16942824,False,Lia Wälti,Arsenal WFC,114.0,32.0,10.0,36.87,Left Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
239,0.09387756,False,Vivianne Miedema,Arsenal WFC,109.0,53.0,17.029386365926403,139.76,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
240,0.058945097,False,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,110.0,42.0,10.198039027185569,101.31,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
241,0.035597343000000004,False,Katie McCabe,Arsenal WFC,89.0,45.0,31.40063693621516,99.16,Left Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
242,0.04884043,True,Bethany Mead,Arsenal WFC,110.0,25.0,18.027756377319946,33.69,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
243,0.018118672,False,Dominique Johanna Anna Bloodworth,Arsenal WFC,117.0,29.0,11.401754250991381,15.26,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
244,0.042045765000000006,False,Magdalena Ericsson,Chelsea FCW,101.0,59.0,26.87005768508881,135.0,Left Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
245,0.20954686,False,Karen Julia Carney,Chelsea FCW,111.0,35.0,10.295630140987,60.95,Left Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play Assist
246,0.016199414000000002,False,Sophie Ingle,Chelsea FCW,108.0,43.0,12.369316876852979,104.04,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
247,0.020440666,False,So-yun Ji,Arsenal WFC,93.0,53.0,29.966648127543394,115.71,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
248,0.17964886,False,Millie Bright,Chelsea FCW,112.0,39.0,8.06225774829855,82.87,Right Foot,Volley,True,Open Play Shot,Cross,Open Play Assist
249,0.03773867,False,Erin Cuthbert,Chelsea FCW,96.0,40.0,24.0,90.0,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
250,0.16251859,True,Erin Cuthbert,Chelsea FCW,114.0,39.0,6.0827625302982185,80.54,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
251,0.036436986000000005,False,Bethany England,Arsenal WFC,102.0,25.0,23.430749027719962,50.19,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
252,0.014796233,False,Erin Cuthbert,Chelsea FCW,93.0,42.0,27.07397274136177,94.24,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
253,0.13313529999999998,False,Drew Spence,Chelsea FCW,106.0,32.0,16.1245154965971,60.26,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
254,0.14926277000000002,True,Erin Cuthbert,Chelsea FCW,105.0,38.0,15.132745950421555,82.41,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
255,0.026711458,False,Lia Wälti,Arsenal WFC,100.0,49.0,21.93171219946131,114.23,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
256,0.017484613,False,Millie Bright,Chelsea FCW,105.0,32.0,17.0,61.93,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
257,0.023089156000000003,False,Drew Spence,Chelsea FCW,104.0,43.0,16.278820596099706,100.62,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
258,0.82696265,True,Vivianne Miedema,Arsenal WFC,117.0,41.0,3.1622776601683795,108.43,Right Foot,Normal Shot,True,Open Play Shot,Low Pass,Set Piece - Free Kick
259,0.10817677,False,Vivianne Miedema,Arsenal WFC,111.0,44.0,9.848857801796104,113.96,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
260,0.12258931,False,Francesca Kirby,Chelsea FCW,110.0,52.0,15.620499351813306,140.19,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
261,0.27869368,False,Vivianne Miedema,Arsenal WFC,116.0,32.0,8.94427190999916,26.57,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
262,0.016600097,False,Katie McCabe,Arsenal WFC,94.0,52.0,28.63564212655271,114.78,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
263,0.02415462,False,Emma Follis,Arsenal WFC,99.0,20.0,29.0,46.4,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
264,0.05745044,False,Charlie Wellings,Birmingham City WFC,101.0,54.0,23.60084744241189,126.38,Right Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play Assist
265,0.23506369,False,Charlie Wellings,Birmingham City WFC,101.0,57.0,25.495097567963924,131.82,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
266,0.08117034000000001,False,Jordan Nobbs,Arsenal WFC,101.0,45.0,19.6468827043885,104.74,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
267,0.009014732,False,Jordan Nobbs,Arsenal WFC,95.0,53.0,28.178005607210746,117.47,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
268,0.021646975,False,Vivianne Miedema,Arsenal WFC,101.0,56.0,24.839484696748446,130.1,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
269,0.057262417,False,Vivianne Miedema,Arsenal WFC,102.0,39.0,18.027756377319946,86.82,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Corner
270,0.050771933000000005,False,Vivianne Miedema,Birmingham City WFC,105.0,29.0,18.60107523773827,53.75,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
271,0.02459547,False,Danielle van de Donk,Arsenal WFC,105.0,56.0,21.93171219946131,136.85,Right Foot,Normal Shot,True,Open Play Shot,Cut Back,Set Piece - Throw In
272,0.03951236,False,Vivianne Miedema,Arsenal WFC,108.0,43.0,12.369316876852979,104.04,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
273,0.13422666,False,Jordan Nobbs,Arsenal WFC,111.0,34.0,10.816653826391967,56.31,Right Foot,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
274,0.061799232,False,Bethany Mead,Arsenal WFC,111.0,29.0,14.212670403551895,39.29,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
275,0.32201985,True,Jordan Nobbs,Arsenal WFC,106.0,46.0,15.231546211727816,113.2,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
276,0.06882279,True,Emma Follis,Birmingham City WFC,119.0,55.0,15.033296378372908,176.19,Right Foot,Normal Shot,False,Open Play Shot,Through Ball,Set Piece - Kick Off
277,0.04614687,False,Vivianne Miedema,Arsenal WFC,112.0,45.0,9.433981132056603,122.01,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
278,0.76,True,Danielle van de Donk,Arsenal WFC,108.0,40.0,12.0,90.0,Right Foot,Normal Shot,False,Set Piece - Penalty,Unassisted,No Assist
279,0.053308487,False,Charlie Wellings,Birmingham City WFC,112.0,38.0,8.246211251235321,75.96,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
280,0.14328699,False,Vivianne Miedema,Arsenal WFC,113.0,36.0,8.06225774829855,60.26,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Goal Kick
281,0.16183282000000002,True,Jordan Nobbs,Arsenal WFC,107.0,45.0,13.92838827718412,111.04,Right Foot,Normal Shot,True,Open Play Shot,Cross,Open Play Assist
