,inside_18,first_touch,Open Play,Open Play - Counter Attack,Open Play - Unassisted,Set Piece - Corner,Set Piece - Direct Free Kick,Set Piece - Free Kick,Set Piece - Goal Kick,Set Piece - Penalty,Set Piece - Throw In,time,shot_distance,shot_angle
558,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.84804843754612,1.3179908189359935,1.7656042174416193
559,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,0.029090933184141226,-1.8635691575365194
560,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4192899926510188,2.2885976236823655,-1.0256592381287264
561,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-0.1291954049573829,1.0934476858223445
562,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,0.39697663005288875,-0.4095403287155339
563,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22384767469163314,-1.748930239546137,-0.5755886513577685
564,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,1.9807523034962224,-0.401577087665196
565,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,-1.8513883696073274,-0.8156656222827747
566,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7240658604025847,1.5248284442737836,-0.9539900686756838
567,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-0.02036653760111648,0.7112121154061181
568,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.510123009376937,0.2530879895912209,1.4075533050301234
569,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7055653273363227,-1.003653336403117,-1.359230557681776
570,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9909679191778205,-0.18913171287679262,0.26320607261117357
571,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,-0.2743378880042795,-0.446112250576346
572,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,0.42379999833515913,-1.1489420069821081
573,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.84804843754612,2.1353052247661304,0.5537169035216543
574,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,-0.5265260711220615,1.1267753242922778
575,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5622094742827192,1.1678512599658262,0.8026419200581474
576,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,-0.902196413014948,-1.0256592381287264
577,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,0.6932006053337085,1.6287544453172915
578,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092819305993272,0.0491247923781869,0.9857964642159229
579,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15238793387578292,-1.5456397773169746,-1.1194485216104857
580,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6526061195867344,-1.3904249395745112,1.1081944285081557
581,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,-1.2562806547487588,0.6522251446628733
582,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,2.4850198943613035,0.2136570171868477
583,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6341055865204723,-0.8039599737820721,-0.6213035536837831
584,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3482666232570715,-0.20521972038814248,-0.22992500280235328
585,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2053471416253712,-0.6907702391535959,1.2951831257642419
586,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,-0.1291954049573829,1.4969185657061395
587,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7765886967302699,-0.6564243642627142,-0.989677185975347
588,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6336692150985694,-0.9706281264173066,-2.352866079851735
589,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,-0.42474650456032503,0.19183183801184725
590,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.20491077020346815,0.8300989953151808,-0.3532077716557352
591,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,1.109261340088461,-0.03202371595876702
592,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,-1.0092548608116187,0.674640193545306
593,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,0.5768179613196158,-0.24231226665843475
594,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,2.331618610305773,-0.11637508412160713
595,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240658604025847,2.238102238258692,-0.2048555402364744
596,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2242840461135363,-0.439430978398043,-1.1194485216104857
597,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672035277452366,-0.8086941183462629,-0.9451420230641973
598,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-0.5500518582899362,-0.03202371595876702
599,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5815827501927873,1.5129894355693527,-1.2126479353848125
600,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7055653273363227,-0.41381713272107745,-0.43519966098884555
601,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,-1.0771916451248025,0.48853630085036887
602,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,0.10752542000713837,-1.5633254764534033
603,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,-1.4657839136570443,-0.1797860776705955
604,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4197263640729219,-0.6363294504678403,-1.11443462909731
605,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,1.367151162404737,-0.10752703851012048
606,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,-0.6112737786523894,-1.1722418604256897
607,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15238793387578292,-1.1599645261227638,-1.3312117465787345
608,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.036176414735663534,-0.6531565178851353
609,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5811463787708843,1.2126655793689516,-1.2913955413270446
610,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7240658604025847,-1.2137080022918567,-0.05325902542633513
611,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,-0.5811805172852602,-1.3418294013125187
612,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815827501927873,-0.1296925147007421,-1.9199017145963184
613,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-0.19063820956212016,-0.15943557276417566
614,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,2.1068574217333045,-0.5419660780341189
615,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.133887400809521,-0.022575619861333978,1.3907420183682988
616,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,0.4701861086542391,-1.9582432455794274
617,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7051289559144196,0.4699479249547395,-0.3540925762168839
618,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,-0.17190753366203526,-0.48356897699830637
619,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,1.8529612902490473,1.0772262688679521
620,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.509686637955034,0.5705218388870386,0.052032717350356715
621,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240658604025847,-0.5102268008488234,0.7094425062838207
622,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384450828501353,-0.9512691453605518,-0.5962340911179038
623,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0099048236659856,0.3754074776305117,-2.305381568403423
624,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528243052976859,-0.5239596905903586,-1.7488394994409082
625,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,1.2535248096503866,-0.060042527061808404
626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4386632685610867,2.4164310277291805,-0.6858942866476362
627,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-0.8254022248571982,1.461526383260192
628,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-1.3956268648366132,1.9101222957625692
629,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6341055865204723,-1.3165364336526377,-0.2718057520300572
630,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,-0.1636690891311741,1.7092716603818205
631,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-1.0788700567082745,0.33752965574766197
632,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2053471416253712,0.5791037901330326,1.0972818389206553
633,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.133887400809521,-1.6562606572088676,-0.03202371595876702
634,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,0.24787905259496715,-1.359230557681776
635,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,-1.2934120151145567,-0.5024448076361447
636,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15238793387578292,-1.1865410323903598,2.208301432869672
637,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.43574770372521854,0.08034646330711448
638,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,0.8962025100421294,-0.15707609393444594
639,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7240658604025847,-0.24440032567332862,0.4796882552388818
640,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510123009376937,1.5784642576480483,-0.4953663711469551
641,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6530424910086374,-1.3991163023158337,-0.5755886513577685
642,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530424910086374,-0.6994884278552274,-0.5755886513577685
643,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,-1.3904249395745112,1.1081944285081557
644,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3482666232570715,-0.4542465714146933,-1.2787133426172468
645,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2053471416253712,-0.19555059646340012,1.016174754148694
646,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,-0.6907702391535959,-1.359230557681776
647,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,1.5248284442737836,-0.9539900686756838
648,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6336692150985694,0.1574879239418271,-0.36559503551181666
649,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4192899926510188,-1.2068901307444215,0.1782648347409007
650,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009468452244082503,0.8798141698639396,-2.0434794183034164
651,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,1.8294654160049117,-0.3189953286246533
652,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,0.5653593984384682,0.10836527441015585
653,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0099048236659856,-1.3566767552691021,1.8387480611632434
654,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2242840461135363,-0.5941375412764899,1.0306265619807888
655,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3672035277452366,1.2013939067846737,0.368202880534149
656,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815827501927873,-1.0788700567082745,1.165411790129103
657,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7245022318244876,-0.7529830902263853,2.3433815958717026
658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5622094742827192,1.2198822199803543,-1.1194485216104857
659,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.31160916879221273,-2.0434794183034164
660,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27637051101931837,0.33742799448064775,-0.10870677792498515
661,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.6564243642627142,-0.989677185975347
662,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,1.6444284124752049,-0.5915151334584443
663,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,-0.5033471584277841,-1.6928018772348257
664,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5811463787708843,-1.0788700567082745,0.33752965574766197
665,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6341055865204723,1.0862920314037678,-0.6313313387101345
666,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,0.4479397270620443,0.9819623111176117
667,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2768068824412213,1.5129894355693527,0.774623108955106
668,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,1.4168423829226977,-0.40718084988580416
669,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-0.614609333761764,1.8387480611632434
670,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092819305993272,-0.13853719092780564,-0.5154219411996586
671,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15238793387578292,1.8247899020376162,-0.6661336514486491
672,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2957437869293864,-0.4065701012377395,-0.36559503551181666
673,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530424910086374,0.3273611242637369,1.2406201778267407
674,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7245022318244876,-0.8039599737820721,2.0331101297622354
675,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,-1.5030325074483644,0.6109342651426016
676,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,-1.2562806547487588,-0.7162725765804073
677,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,-1.4350188974250813,-0.03202371595876702
678,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7051289559144196,-1.1865410323903598,0.382064818658812
679,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,1.8989419868539639,0.39327234310002834
680,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,0.9827969566196337,0.5885192162601689
681,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009468452244082503,1.335851552215054,0.4083140206395559
682,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15238793387578292,-0.9228280935926096,1.4075533050301234
683,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15238793387578292,-1.4537191475613513,0.881094591146663
684,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.509686637955034,-1.1471473866199202,1.016174754148694
685,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6526061195867344,0.21108760793704834,0.4605174897473275
686,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,1.1225844698710943,-0.5024448076361447
687,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0099048236659856,0.9528686870696786,-1.402585981178061
688,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4386632685610867,0.890067413083542,-1.1819747105983254
689,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,0.0830406103815497,0.8666427833145681
690,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3482666232570715,1.0650903444446584,-1.1076511274618366
691,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2053471416253712,-0.7712936180737224,-0.03202371595876702
692,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0624276599936706,-0.7712936180737224,-0.03202371595876702
693,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,-1.5456397773169746,-1.1194485216104857
694,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5622094742827192,1.583452559875035,0.9335929951081509
695,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,0.2686460346525804,1.0713275717936277
696,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3478302518351686,1.1902510339470536,-1.2787133426172468
697,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-1.3566767552691021,1.8387480611632434
698,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,-0.5941375412764899,1.0306265619807888
699,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8669853420342851,0.22429430095331587,-0.03202371595876702
700,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1528243052976859,1.4908991145080368,0.9616118062111922
701,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8674217134561881,2.8594904836370625,1.1081944285081557
702,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,-1.3694848879787307,-0.689433504892231
703,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,0.5079917336489285,-1.2931651504493418
704,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,0.039703642959354475,-0.6864841563550684
705,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,-1.4171005050430994,-1.2621969908091382
706,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5811463787708843,0.24383415981553064,-1.263376730224003
707,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0813645644818357,-1.0788100658773605,1.0480277183500462
708,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,0.36579369678537615,-1.219726371874002
709,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,-1.7704032174223279,1.6603124746649274
710,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6336692150985694,-0.6411487919744733,-1.724949776289894
711,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27637051101931837,0.5373771544919076,-0.11725988868275583
712,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,-0.5769530318982341,0.5310069197855051
713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08092819305993272,0.8257714720168495,0.36790794568043306
714,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.879503340359155,0.3074463006686072
715,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4386632685610867,-0.7800801841039888,-0.13141676166113472
716,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-0.08662973553147466,0.555781447497668
717,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-0.8628559426408323,1.2951831257642419
718,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,-0.6876448769558425,1.4075533050301234
719,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.20491077020346815,0.7352453206878008,-0.4859284558280361
720,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15238793387578292,-0.36637033824132353,-2.0915537994591604
721,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,-1.0775510725205475,1.1397524578557914
722,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,-0.16873473941183345,0.7946786790078095
723,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,-0.6198956723504171,1.47420858196999
724,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9384450828501353,-0.015250487176585269,-1.0530881795243352
725,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,-1.1226441868989228,-0.7212864690935832
726,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,-0.2753778276846536,-0.9716861598986574
727,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813645644818357,-0.5167108873701693,-0.008428927661469165
728,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2242840461135363,-1.3021202162596743,0.7200601610176047
729,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,-0.8237215616078593,-0.28212847191012524
730,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336692150985694,-0.23472490740608176,1.2099469530402536
731,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,0.12498315394594263,1.0804705522588307
732,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,-0.6223801594682938,0.8421631904561215
733,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-1.4803546588536591,1.2311822625078217
734,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20491077020346815,2.3978143010329314,0.8277113826240268
735,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08092819305993272,-0.42470995479182055,0.07975659359968214
736,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.509686637955034,0.06315123819014856,-0.5867961757989848
737,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-0.22912039890283215,-0.29304106149762527
738,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,0.7260764689441087,0.7575168874395651
739,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957437869293864,1.0901509258172082,-0.636935100930743
740,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4386632685610867,1.1149970547527088,1.1344436304889
741,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510123009376937,0.20793327544389822,-0.5168966154682395
742,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.510123009376937,-0.7438303050525359,-0.43608446554999425
743,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7245022318244876,-1.347010385223302,-1.0050137983685907
744,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7245022318244876,-1.6683166415392323,-1.922261193426048
745,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,2.250781043200515,0.18357366210779294
746,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,0.6401001358340309,-1.310861241672315
747,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-1.5456397773169746,-0.03202371595876702
748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2053471416253712,0.9748445791471191,-1.7939645320594904
749,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,-1.0788700567082745,0.33752965574766197
750,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.490749733466869,1.2656585395986972,0.7763927180774034
751,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27637051101931837,-0.9925353778575088,-1.5990125937530664
752,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.20491077020346815,1.2217253894625038,-0.08835627301856575
753,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,-1.4537191475613513,0.881094591146663
754,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,0.6997673210659858,-0.5755886513577685
