,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist1,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle
2895,92.3,38.9,2021-06-14 00:06:37.427,0.02586948,Saved,Lucy Quinn,Tottenham Hotspur Women,Left Foot,Normal,False,Open Play,,,,,True,False,False,27.721832551258228,87.73
2896,110.5,41.7,2021-06-14 00:07:35.577,0.09243709600000001,Saved,Pauline Bremer,Manchester City WFC,Right Foot,Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,9.65090669315583,100.15
2897,105.9,47.9,2021-06-14 00:14:20.766,0.21949437,Post,Ellen White,Manchester City WFC,Right Foot,Normal,True,Open Play,Ground Pass,,,Regular Play,True,True,True,16.162301816263668,119.26
2898,116.5,40.2,2021-06-14 00:17:09.540,0.18351758,Blocked,Gemma Bonner,Manchester City WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,3.505709628591621,93.27
2899,113.1,38.3,2021-06-14 00:22:00.191,0.25616887,Saved,Lauren Hemp,Manchester City WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Throw In,True,True,True,7.106335201775954,76.16
2900,118.0,30.8,2021-06-14 00:26:33.757,0.04711265,Off T,Lauren Hemp,Manchester City WFC,Left Foot,Half Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,9.414881836751855,12.26
2901,105.3,52.6,2021-06-14 00:27:48.776,0.105912425,Off T,Janine Beckie,Manchester City WFC,Left Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,True,True,19.361043360315065,130.6
2902,106.1,39.9,2021-06-14 00:33:10.983,0.08424582,Saved,Georgia Stanway,Manchester City WFC,Right Foot,Half Volley,True,Open Play,High Pass,,,Regular Play,True,True,True,13.900359707575921,89.59
2903,118.4,49.9,2021-06-14 00:33:22.346,0.038502470000000004,Saved,Pauline Bremer,Manchester City WFC,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,True,True,10.028459502834918,170.82
2904,95.9,64.5,2021-06-14 00:35:51.262,0.03850646,Saved,Rosella Ayane,Tottenham Hotspur Women,Left Foot,Half Volley,True,Open Play,Low Pass,,,Regular Play,False,False,False,34.36655350773481,135.47
2905,107.1,38.5,2021-06-14 00:36:41.834,0.18238269999999998,Saved,Georgia Stanway,Manchester City WFC,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,12.986916493148023,83.37
2906,106.2,35.3,2021-06-14 00:37:22.403,0.10748829,Blocked,Georgia Stanway,Manchester City WFC,Right Foot,Normal,True,Open Play,Low Pass,,,From Counter,True,True,True,14.57840869230932,71.19
2907,87.2,40.7,2021-06-14 00:43:38.240,0.015508853000000001,Off T,Ria Percival,Tottenham Hotspur Women,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,32.80746866187637,91.22
2908,105.6,36.2,2021-06-14 00:48:23.987,0.26940483,Saved,Rosella Ayane,Tottenham Hotspur Women,Left Foot,Normal,True,Open Play,,,,,True,True,True,14.892951352905177,75.22
2909,118.9,35.2,2021-06-14 00:49:23.388,0.10989159999999999,Off T,Stephanie Houghton,Manchester City WFC,Head,Normal,False,Open Play,High Pass,Inswinging,,From Corner,True,True,True,4.924428900898048,12.91
2910,98.0,38.7,2021-06-14 00:07:37.814,0.035219155,Blocked,Jacinta Galabadaarachchi,West Ham United LFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,22.038375620721233,86.62
2911,91.8,32.0,2021-06-14 00:10:25.292,0.015818851000000002,Blocked,Kate Natkiel,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,29.31279584072458,74.16
2912,104.2,59.9,2021-06-14 00:12:58.417,0.015059616000000001,Off T,Aileen Whelan,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,False,True,False,25.40964383851139,141.55
2913,103.4,43.3,2021-06-14 00:13:39.487,0.047019105000000005,Blocked,Léa Le Garrec,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,16.924833824885837,101.24
2914,107.9,46.4,2021-06-14 00:18:50.598,0.07305324,Saved,Jacinta Galabadaarachchi,West Ham United LFC,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,13.688316185711077,117.88
2915,116.9,44.0,2021-06-14 00:22:57.795,0.21946621,Goal,Danique Kerkdijk,Brighton & Hove Albion WFC,Head,Normal,False,Open Play,High Pass,,,From Corner,True,True,True,5.0606323715519945,142.22
2916,114.9,42.6,2021-06-14 00:27:13.778,0.45880434000000003,Saved,Léa Le Garrec,Brighton & Hove Albion WFC,Right Foot,Volley,True,Open Play,,,,,True,True,True,5.724508712544679,117.01
2917,94.9,41.8,2021-06-14 00:30:56.794,0.041833855,Saved,Danielle Buet,Brighton & Hove Albion WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,25.164459064323236,94.1
2918,114.4,39.1,2021-06-14 00:39:27.853,0.101937704,Off T,Gilly Louise Scarlett Flaherty,West Ham United LFC,Head,Normal,False,Open Play,High Pass,Inswinging,,From Corner,True,True,True,5.671860364994886,80.87
2919,95.7,54.4,2021-06-14 00:41:39.178,0.0068464973000000005,Off T,Danielle Buet,Brighton & Hove Albion WFC,Right Foot,Half Volley,True,Open Play,,,,,True,False,False,28.24623868765539,120.65
2920,104.6,45.1,2021-06-14 00:06:00.903,0.024695806,Wayward,Kayleigh Green,Brighton & Hove Albion WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Throw In,True,True,True,16.222515218054202,108.32
2921,106.6,27.6,2021-06-14 00:06:50.754,0.13077492,Saved,Aileen Whelan,Brighton & Hove Albion WFC,Right Foot,Half Volley,True,Open Play,High Pass,Through Ball,Through Ball,From Counter,True,True,True,18.257053431482312,47.22
2922,113.0,33.2,2021-06-14 00:06:52.011,0.7191405,Off T,Kayleigh Green,Brighton & Hove Albion WFC,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,9.759098319004679,45.83
2923,107.9,48.3,2021-06-14 00:08:39.806,0.040090203000000005,Blocked,Gilly Louise Scarlett Flaherty,West Ham United LFC,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,14.673104647619732,124.45
2924,105.2,48.1,2021-06-14 00:08:42.369,0.026860392,Blocked,Gilly Louise Scarlett Flaherty,West Ham United LFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,16.871573726241422,118.69
2925,104.5,50.8,2021-06-14 00:10:39.569,0.038150996,Off T,Léa Le Garrec,Brighton & Hove Albion WFC,Right Foot,Normal,True,Open Play,Ground Pass,,,Regular Play,True,True,True,18.891532494744833,124.87
2926,103.5,46.8,2021-06-14 00:13:23.666,0.24118989999999998,Saved,Léa Le Garrec,West Ham United LFC,Right Foot,Normal,True,Open Play,,,,,True,True,True,17.846288129468267,112.4
2927,91.8,25.3,2021-06-14 00:15:26.737,0.007850034,Off T,Kenza Dali,West Ham United LFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Throw In,True,False,False,31.801415062855302,62.47
2928,108.5,29.7,2021-06-14 00:20:04.046,0.20535386,Off T,Alisha Lehmann,West Ham United LFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.438264151127873,48.15
2929,100.0,35.2,2021-06-14 00:27:02.935,0.09375471,Saved,Kenza Dali,West Ham United LFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,20.567936211491904,76.5
2930,93.5,46.0,2021-06-14 00:31:46.931,0.22990349999999998,Saved,Kate Natkiel,Brighton & Hove Albion WFC,Right Foot,Half Volley,True,Open Play,High Pass,Through Ball,Through Ball,From Throw In,True,False,False,27.17075633838705,102.76
2931,87.1,42.8,2021-06-14 00:33:21.170,0.018878048,Saved,Kayleigh Green,Brighton & Hove Albion WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,33.01893396219812,94.86
2932,118.2,36.0,2021-06-14 00:34:00.402,0.5338552,Goal,Alisha Lehmann,West Ham United LFC,Left Foot,Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,4.38634243989226,24.23
2933,105.8,62.1,2021-06-14 00:36:35.977,0.017588101000000002,Off T,Léa Le Garrec,Brighton & Hove Albion WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,False,True,False,26.268802789621002,147.28
2934,103.3,43.0,2021-06-14 00:37:14.211,0.42031416,Goal,Alisha Lehmann,West Ham United LFC,Right Foot,Normal,False,Open Play,Low Pass,Through Ball,Through Ball,From Goal Kick,True,True,True,16.967321532876074,100.18
2935,117.8,46.4,2021-06-14 00:12:23.779,0.08506709999999999,Off T,Leah Galton,Manchester United,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,6.767569726275451,161.03
2936,103.3,16.6,2021-06-14 00:17:21.429,0.034574263,Saved,Ebony Salmon,Bristol City WFC,Right Foot,Normal,False,Open Play,,,,,False,True,False,28.748043411682822,35.51
2937,86.6,26.6,2021-06-14 00:20:28.079,0.009717457,Blocked,Hayley Ladd,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,35.987775702313144,68.14
2938,102.3,28.5,2021-06-14 00:21:08.222,0.02448749,Blocked,Jackie Groenen,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,True,True,21.107818456676192,56.99
2939,102.1,20.4,2021-06-14 00:24:11.755,0.01789452,Saved,Lauren James,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,False,True,False,26.543737491167295,42.4
2940,116.0,32.0,2021-06-14 00:33:18.842,0.16146909,Goal,Ebony Salmon,Bristol City WFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Goal Kick,True,True,True,8.94427190999916,26.57
2941,93.8,46.8,2021-06-14 00:38:22.150,0.03893797,Saved,Lauren James,Manchester United,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.068062361388193,104.55
2942,107.1,33.6,2021-06-14 00:42:49.572,0.032198112,Blocked,Katie Zelem,Manchester United,Right Foot,Normal,False,Open Play,,,,,True,True,True,14.400347218036103,63.61
2943,101.0,38.9,2021-06-14 00:42:52.412,0.058930177,Off T,Hayley Ladd,Manchester United,Right Foot,Normal,True,Open Play,,,,,True,False,False,19.03181546778972,86.69
2944,111.4,41.6,2021-06-14 00:47:47.728,0.07943588,Blocked,Millie Turner,Manchester United,Left Foot,Normal,True,Open Play,,,,,True,True,True,8.74757109145161,100.54
2945,110.8,33.1,2021-06-14 00:47:49.388,0.17904563,Off T,Abbie McManus,Manchester United,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,11.500000000000002,53.13
2946,94.9,20.2,2021-06-14 00:01:08.595,0.010272844000000001,Saved,Martha Harris,Manchester United,Right Foot,Normal,False,Open Play,,,,,False,False,False,31.9695167307859,51.73
2947,103.4,48.1,2021-06-14 00:01:54.179,0.014149333,Off T,Amy Turner,Manchester United,Head,Normal,False,Open Play,,,,,True,True,True,18.47078774714278,116.01
2948,91.0,53.8,2021-06-14 00:07:52.426,0.014429139,Off T,Katie Zelem,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,32.11603960640228,115.45
2949,100.2,27.6,2021-06-14 00:13:13.086,0.014214832,Blocked,Charlie Wellings,Bristol City WFC,Right Foot,Normal,False,Open Play,High Pass,,,From Throw In,True,False,False,23.362362894193726,57.94
2950,111.2,43.2,2021-06-14 00:17:44.146,0.0955371,Wayward,Jessica Sigsworth,Manchester United,Right Foot,Volley,True,Open Play,High Pass,,Cross,From Throw In,True,True,True,9.363759928575698,109.98
2951,100.4,47.4,2021-06-14 00:22:52.397,0.06533576,Off T,Amy Turner,Manchester United,Right Foot,Half Volley,False,Open Play,,,,,True,False,False,20.950417656934665,110.68
2952,110.6,50.7,2021-06-14 00:32:32.933,0.07121678000000001,Off T,Leah Galton,Manchester United,Left Foot,Normal,True,Open Play,Ground Pass,,Cut Back,From Corner,True,True,True,14.242541907960117,138.7
2953,112.1,44.3,2021-06-14 00:36:09.052,0.41061723,Saved,Jackie Groenen,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,True,True,8.994442728707547,118.56
2954,117.1,37.4,2021-06-14 00:36:10.719,0.82627153,Post,Elizabeth Arnott,Manchester United,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,3.8948684188300944,48.12
2955,111.9,55.8,2021-06-14 00:40:18.192,0.029908681000000003,Saved,Leah Galton,Manchester United,Left Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,True,True,17.7552809045647,152.86
2956,91.1,54.3,2021-06-14 00:40:51.456,0.010524795,Blocked,Amy Turner,Manchester United,Right Foot,Volley,True,Open Play,,,,,True,False,False,32.24437935516825,116.33
2957,94.8,57.2,2021-06-14 00:42:03.226,0.013795689000000002,Saved,Ella Toone,Manchester United,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,30.510326120839814,124.32
2958,88.2,38.3,2021-06-14 00:44:10.891,0.014280886000000001,Blocked,Yana Daniels,Bristol City WFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,31.845407832213418,86.94
2959,92.8,49.3,2021-06-14 00:45:54.824,0.02627102,Saved,Hayley Ladd,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,False,False,28.74595623735624,108.88
2960,114.9,53.2,2021-06-14 00:46:35.914,0.051273882,Off T,Jackie Groenen,Manchester United,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,14.150971698084906,158.88
2961,108.6,21.7,2021-06-14 00:47:42.797,0.021895478000000003,Off T,Martha Harris,Manchester United,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,False,True,False,21.56038033059714,31.92
2962,110.5,38.6,2021-06-14 00:49:28.526,0.22778299999999999,Post,Ella Toone,Manchester United,Left Foot,Volley,True,Open Play,High Pass,,,Regular Play,True,True,True,9.60260381354974,81.62
2963,115.7,50.5,2021-06-14 00:50:13.555,0.1716278,Saved,Leah Galton,Manchester United,Left Foot,Normal,False,Open Play,High Pass,,,From Throw In,True,True,True,11.346365056704283,157.73
2964,104.4,30.1,2021-06-14 00:00:07.476,0.18665503,Saved,Fara Williams,Reading WFC,Left Foot,Normal,True,Open Play,Ground Pass,,,From Kick Off,True,True,True,18.47620090819538,57.6
2965,95.9,35.1,2021-06-14 00:00:39.372,0.013625488000000002,Off T,Rachel Rowe,Reading WFC,Left Foot,Normal,True,Open Play,,,,,True,False,False,24.59308845997183,78.51
2966,85.0,39.6,2021-06-14 00:01:38.436,0.012966406500000001,Off T,Courtney Sweetman-Kirk,Liverpool WFC,Right Foot,Normal,True,Open Play,,,,,True,False,False,35.00228563965502,89.35
2967,115.9,32.3,2021-06-14 00:03:02.083,0.1743905,Off T,Courtney Sweetman-Kirk,Liverpool WFC,Left Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,8.723531395025756,28.03
2968,106.0,48.2,2021-06-14 00:04:13.539,0.08827493,Blocked,Brooke Chaplen,Reading WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,True,True,16.22467256988566,120.36
2969,113.3,40.7,2021-06-14 00:10:06.064,0.3123625,Saved,Melissa Lawley,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,6.736467917239719,95.96
2970,95.6,44.8,2021-06-14 00:21:22.647,0.031764437,Off T,Brooke Chaplen,Reading WFC,Left Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,24.867649667791287,101.13
2971,103.2,32.4,2021-06-14 00:26:44.295,0.062755056,Blocked,Brooke Chaplen,Reading WFC,Right Foot,Normal,False,Open Play,High Pass,,,Regular Play,True,True,True,18.43908891458577,65.66
2972,112.3,38.3,2021-06-14 00:29:39.488,0.32373258,Blocked,Natasha Harding,Reading WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,7.885429601486532,77.55
2973,87.2,39.5,2021-06-14 00:39:24.195,0.0149667775,Off T,Jade Bailey,Liverpool WFC,Right Foot,Normal,True,Open Play,,,,,True,False,False,32.803810754240125,89.13
2974,90.2,53.7,2021-06-14 00:41:25.242,0.028120808,Goal,Fara Williams,Reading WFC,Right Foot,Normal,False,Free Kick,,,,,True,False,False,32.79832312786738,114.69
2975,83.0,39.3,2021-06-14 00:00:45.071,0.012169151000000001,Saved Off Target,Melissa Lawley,Liverpool WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,37.00662102921584,88.92
2976,96.1,42.2,2021-06-14 00:05:06.879,0.033841714,Off T,Brooke Chaplen,Reading WFC,Left Foot,Normal,False,Open Play,,,,,True,False,False,24.00104164406204,95.26
2977,107.4,54.6,2021-06-14 00:14:54.510,0.06224921,Off T,Rebecca Jane,Liverpool WFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Throw In,True,True,True,19.285227507084272,139.21
2978,117.4,46.0,2021-06-14 00:21:24.068,0.24707612,Off T,Jade Moore,Reading WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Throw In,True,True,True,6.5391130897087235,156.57
2979,107.0,26.6,2021-06-14 00:29:28.734,0.012655258,Off T,Niamh Fahey,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Free Kick,True,True,True,18.66976164818394,44.13
2980,106.1,44.2,2021-06-14 00:30:31.771,0.036711868,Saved,Jade Moore,Reading WFC,Right Foot,Volley,True,Open Play,High Pass,,Cross,From Free Kick,True,True,True,14.520674915443847,106.81
2981,103.9,34.6,2021-06-14 00:32:53.564,0.084310465,Blocked,Natasha Harding,Reading WFC,Left Foot,Normal,True,Open Play,Low Pass,,,From Counter,True,True,True,16.98146047900474,71.46
2982,109.0,51.0,2021-06-14 00:35:00.693,0.16944304000000002,Off T,Rinsola Babajide,Liverpool WFC,Left Foot,Normal,False,Open Play,,,,,True,True,True,15.556349186104045,135.0
2983,92.0,21.0,2021-06-14 00:37:38.779,0.00935615,Saved,Angharad James,Reading WFC,Right Foot,Normal,False,Open Play,,,,,False,False,False,33.83784863137726,55.84
2984,112.5,46.9,2021-06-14 00:40:09.960,0.06755519,Off T,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.191172650877817,132.61
2985,84.5,39.9,2021-06-14 00:45:49.876,0.010285835,Blocked,Brooke Chaplen,Reading WFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,35.50014084479103,89.84
2986,104.4,23.6,2021-06-14 00:03:36.909,0.030314090000000002,Blocked,Guro Reiten,Chelsea FCW,Right Foot,Normal,False,Open Play,Ground Pass,,,From Throw In,True,True,True,22.63448696127217,43.57
2987,109.3,47.7,2021-06-14 00:06:34.838,0.12743722,Goal,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,13.182564242210242,125.74
2988,112.7,49.6,2021-06-14 00:11:11.869,0.86260307,Goal,Bethany England,Chelsea FCW,Right Foot,Normal,False,Open Play,Ground Pass,Through Ball,Through Ball,From Free Kick,True,True,True,12.060265337047937,142.75
2989,104.5,21.8,2021-06-14 00:13:19.853,0.016719427000000002,Blocked,Jonna Andersson,Chelsea FCW,Left Foot,Half Volley,False,Open Play,,,,,False,True,False,23.90585702291386,40.42
2990,101.5,25.7,2021-06-14 00:26:09.830,0.06667495500000001,Blocked,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Normal,False,Free Kick,,,,,True,False,False,23.382472067769054,52.3
2991,96.6,32.4,2021-06-14 00:26:13.290,0.012957927000000001,Blocked,Guro Reiten,Chelsea FCW,Right Foot,Half Volley,True,Open Play,,,,,True,False,False,24.603251817595176,72.01
2992,99.9,23.9,2021-06-14 00:40:10.229,0.044346552000000004,Saved,Erin Cuthbert,Chelsea FCW,Right Foot,Normal,False,Free Kick,,,,,True,False,False,25.753058070838886,51.31
2993,114.9,43.0,2021-06-14 00:43:33.960,0.16141404,Goal,Sophie Ingle,Chelsea FCW,Head,Normal,False,Open Play,High Pass,Inswinging,,From Corner,True,True,True,5.916924876994801,120.47
2994,98.6,43.9,2021-06-14 00:46:37.551,0.07586075,Saved,Kenza Dali,West Ham United LFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Throw In,True,False,False,21.752471123989576,100.33
2995,111.3,31.6,2021-06-14 00:05:29.179,0.1859465,Saved,Jonna Andersson,Chelsea FCW,Right Foot,Normal,True,Open Play,Ground Pass,,Cut Back,Regular Play,True,True,True,12.093386622447825,46.01
2996,97.1,40.3,2021-06-14 00:06:38.995,0.09543557,Goal,Erin Cuthbert,Chelsea FCW,Left Foot,Half Volley,False,Open Play,High Pass,Through Ball,Through Ball,From Counter,True,False,False,22.901964981197583,90.75
2997,105.5,33.9,2021-06-14 00:09:08.474,0.47736222,Off T,Bethany England,Chelsea FCW,Right Foot,Normal,False,Open Play,,,,,True,True,True,15.730861387730807,67.18
2998,113.6,41.2,2021-06-14 00:10:39.469,0.10576067,Goal,Bethany England,Chelsea FCW,Head,Normal,False,Open Play,High Pass,Inswinging,,From Corner,True,True,True,6.5115282384398885,100.62
2999,118.2,37.3,2021-06-14 00:15:22.665,0.41577753,Goal,Maren Nævdal Mjelde,Chelsea FCW,Right Foot,Volley,True,Open Play,Low Pass,,Cross,Regular Play,True,True,True,3.244996147917591,33.69
3000,102.1,26.6,2021-06-14 00:16:36.604,0.047250465000000005,Off T,Katharina Baunach,West Ham United LFC,Right Foot,Half Volley,True,Open Play,Low Pass,,Cross,From Kick Off,True,True,True,22.36000894454204,53.18
3001,97.9,48.6,2021-06-14 00:17:15.479,0.027983204,Blocked,Jacinta Galabadaarachchi,West Ham United LFC,Right Foot,Normal,True,Open Play,,,,,True,False,False,23.714341652257602,111.26
3002,101.8,41.7,2021-06-14 00:20:22.536,0.13835618,Saved,Erin Cuthbert,Chelsea FCW,Right Foot,Normal,True,Open Play,Ground Pass,,,From Counter,True,False,False,18.27922317824256,95.34
3003,112.6,52.2,2021-06-14 00:26:43.979,0.20046598000000002,Off T,Bethany England,Chelsea FCW,Right Foot,Half Volley,False,Open Play,Ground Pass,,,Regular Play,True,True,True,14.26884718538958,148.76
3004,87.3,56.3,2021-06-14 00:27:47.118,0.012869865000000001,Saved Off Target,Ramona Bachmann,West Ham United LFC,Right Foot,Normal,False,Open Play,,,,,True,False,False,36.537378121589406,116.49
3005,111.8,38.9,2021-06-14 00:32:15.557,0.08560706,Off T,Erin Cuthbert,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,8.273451516749226,82.36
3006,106.4,48.8,2021-06-14 00:35:25.472,0.32923916000000003,Saved,Ramona Bachmann,Chelsea FCW,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,16.198765385053264,122.91
3007,108.5,37.3,2021-06-14 00:36:53.326,0.43264225,Off T,Ramona Bachmann,Chelsea FCW,Left Foot,Normal,False,Open Play,Ground Pass,,,From Counter,True,True,True,11.812705024675763,76.79
3008,113.3,43.7,2021-06-14 00:41:44.156,0.27732745000000003,Goal,Ramona Bachmann,Chelsea FCW,Right Foot,Normal,False,Open Play,,,,,True,True,True,7.653757247260986,118.91
3009,114.6,42.6,2021-06-14 00:45:24.079,0.21627659999999999,Goal,Emily Murphy,Chelsea FCW,Head,Normal,False,Open Play,High Pass,,Cross,Regular Play,True,True,True,5.993329625508684,115.71
3010,114.7,35.1,2021-06-14 00:00:43.512,0.12630062,Blocked,Josanne Potter,Reading WFC,Head,Normal,False,Open Play,High Pass,Inswinging,,From Corner,True,True,True,7.218032973047433,47.25
3011,112.7,48.5,2021-06-14 00:02:58.591,0.17466882,Saved,Fara Williams,Reading WFC,Right Foot,Normal,True,Open Play,Ground Pass,,Cross,From Throw In,True,True,True,11.20446339634344,139.34
3012,112.8,45.8,2021-06-14 00:03:00.198,0.3052508,Saved,Fara Williams,Reading WFC,Left Foot,Normal,True,Open Play,,,,,True,True,True,9.245539465060975,128.85
3013,99.5,19.9,2021-06-14 00:05:22.055,0.020934407000000002,Wayward,Josie Green,Tottenham Hotspur Women,Right Foot,Normal,True,Open Play,Ground Pass,,,From Throw In,False,False,False,28.709928596219115,45.56
3014,112.1,40.6,2021-06-14 00:06:42.874,0.039421780000000003,Wayward,Amalie Vevle Eikeland,Reading WFC,Head,Normal,False,Open Play,,,,,True,True,True,7.922752047110908,94.34
3015,96.9,43.8,2021-06-14 00:07:01.945,0.032146674,Off T,Brooke Chaplen,Reading WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,False,False,23.410467744152395,99.34
3016,110.5,32.2,2021-06-14 00:08:44.181,0.06941012,Off T,Kit Graham,Tottenham Hotspur Women,Left Foot,Half Volley,False,Open Play,,,,,True,True,True,12.291867230002119,50.61
3017,109.5,42.6,2021-06-14 00:18:42.043,0.14003514,Blocked,Amalie Vevle Eikeland,Reading WFC,Head,Normal,False,Open Play,High Pass,,Cross,From Throw In,True,True,True,10.817116066678771,103.91
3018,99.0,43.8,2021-06-14 00:19:17.993,0.017954586,Blocked,Josanne Potter,Reading WFC,Left Foot,Half Volley,True,Open Play,,,,,True,False,False,21.341040274550817,100.26
3019,107.9,42.2,2021-06-14 00:20:50.442,0.07096974,Saved,Ria Percival,Tottenham Hotspur Women,Right Foot,Half Volley,True,Open Play,High Pass,,Cross,From Throw In,True,True,True,12.298373876248837,100.3
3020,96.5,24.9,2021-06-14 00:24:23.268,0.027472392,Blocked,Gemma Suzanne Davison,Tottenham Hotspur Women,Right Foot,Normal,False,Open Play,High Pass,,,From Goal Kick,True,False,False,27.933134446388216,57.28
3021,113.5,41.7,2021-06-14 00:25:22.847,0.08583843000000001,Blocked,Rianna Dean,Tottenham Hotspur Women,Right Foot,Half Volley,True,Open Play,,,,,True,True,True,6.718630812896331,104.66
3022,89.0,41.6,2021-06-14 00:25:38.248,0.013297622,Off T,Anna Filbey,Tottenham Hotspur Women,Right Foot,Normal,False,Open Play,Ground Pass,,,From Corner,True,False,False,31.041262860908223,92.95
3023,105.1,52.7,2021-06-14 00:29:46.729,0.03011658,Saved,Ria Percival,Tottenham Hotspur Women,Left Foot,Normal,False,Open Play,,,,,True,True,True,19.578048932414085,130.44
3024,111.5,32.7,2021-06-14 00:33:04.847,0.15813702000000002,Off T,Amalie Vevle Eikeland,Reading WFC,Right Foot,Volley,True,Open Play,High Pass,,Cross,Regular Play,True,True,True,11.20446339634344,49.34
3025,96.4,34.4,2021-06-14 00:36:19.514,0.025691146,Off T,Fara Williams,Reading WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,Regular Play,True,False,False,24.255308697272845,76.65
3026,95.3,44.9,2021-06-14 00:44:11.393,0.029231925000000002,Saved,Kit Graham,Tottenham Hotspur Women,Left Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,False,False,25.181342299408904,101.22
3027,93.4,34.3,2021-06-14 00:45:57.362,0.022922754,Off T,Brooke Chaplen,Reading WFC,Right Foot,Normal,False,Open Play,Low Pass,,,From Throw In,True,False,False,27.203860020225065,77.91
3028,101.6,43.5,2021-06-14 00:03:28.455,0.05103182,Blocked,Remi Allen,Reading WFC,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,18.72992258392971,100.77
3029,100.6,53.6,2021-06-14 00:03:30.419,0.021799197000000003,Blocked,Fara Williams,Reading WFC,Right Foot,Normal,True,Open Play,,,,,True,False,False,23.69219280691427,125.03
